year,month,department,gl_category,gl_account,amount
2024,2,IT,OpEx,Professional Services,114103.54
2024,2,IT,OpEx,Utilities,111200.92
2024,2,IT,OpEx,Depreciation,58106.58
2024,2,Customer Service,COGS,Product Cost,29244.6
2024,2,Customer Service,COGS,Freight In,78018.63
2024,2,Customer Service,COGS,Packaging,108387.41
2024,2,Customer Service,OpEx,Salaries,120090.11
2024,2,Customer Service,OpEx,Marketing Spend,77785.6
2024,2,Customer Service,OpEx,Software & SaaS,72101.11
2024,2,Customer Service,OpEx,Office Rent,88122.61
2024,2,Customer Service,OpEx,Travel & Entertainment,61549.66
2024,2,Customer Service,OpEx,Professional Services,98567.16
2024,2,Customer Service,OpEx,Utilities,10979.85
2024,2,Customer Service,OpEx,Depreciation,72840.26
2024,3,Sales,Revenue,Product Sales,21635.78
2024,3,Sales,Revenue,Service Revenue,100931.36
2024,3,Sales,Revenue,Shipping Revenue,173041.41
2024,3,Sales,COGS,Product Cost,121675.73
2024,3,Sales,COGS,Freight In,119503.62
2024,3,Sales,COGS,Packaging,106813.7
2024,3,Sales,OpEx,Salaries,88226.99
2024,3,Sales,OpEx,Marketing Spend,110858.1
2024,3,Sales,OpEx,Software & SaaS,18066.92
2024,3,Sales,OpEx,Office Rent,31529.19
2024,3,Sales,OpEx,Travel & Entertainment,59338.39
2024,3,Sales,OpEx,Professional Services,48696.11
2024,3,Sales,OpEx,Utilities,123332.57
2024,3,Sales,OpEx,Depreciation,16950.02
2024,3,Marketing,COGS,Product Cost,103586.79
2024,3,Marketing,COGS,Freight In,124928.64
2024,3,Marketing,COGS,Packaging,18544.94
2024,3,Marketing,OpEx,Salaries,55330.12
2024,3,Marketing,OpEx,Marketing Spend,139632.02
2024,3,Marketing,OpEx,Software & SaaS,94628.13
2024,3,Marketing,OpEx,Office Rent,19454.5
2024,3,Marketing,OpEx,Travel & Entertainment,30642.77
2024,3,Marketing,OpEx,Professional Services,104515.99
2024,3,Marketing,OpEx,Utilities,90011.09
2024,3,Marketing,OpEx,Depreciation,89799.0
2024,3,Operations,COGS,Product Cost,62081.53
2024,3,Operations,COGS,Freight In,8288.09
2024,3,Operations,COGS,Packaging,21594.59
2024,3,Operations,OpEx,Salaries,83297.11
2024,3,Operations,OpEx,Marketing Spend,129640.38
2024,3,Operations,OpEx,Software & SaaS,24805.37
2024,3,Operations,OpEx,Office Rent,85888.06
2024,3,Operations,OpEx,Travel & Entertainment,31833.72
2024,3,Operations,OpEx,Professional Services,76349.55
2024,3,Operations,OpEx,Utilities,45334.27
2024,3,Operations,OpEx,Depreciation,29857.38
2024,3,Finance,COGS,Product Cost,49716.94
2024,3,Finance,COGS,Freight In,103505.71
2024,3,Finance,COGS,Packaging,109548.69
2024,3,Finance,OpEx,Salaries,21795.94
2024,3,Finance,OpEx,Marketing Spend,78769.42
2024,3,Finance,OpEx,Software & SaaS,22902.71
2024,3,Finance,OpEx,Office Rent,117088.1
2024,3,Finance,OpEx,Travel & Entertainment,16158.9
2024,3,Finance,OpEx,Professional Services,11079.36
2024,3,Finance,OpEx,Utilities,114326.09
2024,3,Finance,OpEx,Depreciation,13890.69
2024,3,HR,COGS,Product Cost,77587.04
2024,3,HR,COGS,Freight In,27821.97
2024,3,HR,COGS,Packaging,63592.52
2024,3,HR,OpEx,Salaries,61773.17
2024,3,HR,OpEx,Marketing Spend,76840.67
2024,3,HR,OpEx,Software & SaaS,50600.77
2024,3,HR,OpEx,Office Rent,58793.18
2024,3,HR,OpEx,Travel & Entertainment,79033.98
2024,3,HR,OpEx,Professional Services,19650.85
2024,3,HR,OpEx,Utilities,50009.26
2024,3,HR,OpEx,Depreciation,70105.08
2024,3,IT,COGS,Product Cost,57225.48
2024,3,IT,COGS,Freight In,72453.63
2024,3,IT,COGS,Packaging,29375.69
2024,3,IT,OpEx,Salaries,49340.62
2024,3,IT,OpEx,Marketing Spend,27179.0
2024,3,IT,OpEx,Software & SaaS,23260.57
2024,3,IT,OpEx,Office Rent,104993.12
2024,3,IT,OpEx,Travel & Entertainment,81116.72
2024,3,IT,OpEx,Professional Services,37452.17
2024,3,IT,OpEx,Utilities,105404.6
2024,3,IT,OpEx,Depreciation,45904.29
2024,3,Customer Service,COGS,Product Cost,97644.79
2024,3,Customer Service,COGS,Freight In,29181.23
2024,3,Customer Service,COGS,Packaging,125362.13
2024,3,Customer Service,OpEx,Salaries,92826.27
2024,3,Customer Service,OpEx,Marketing Spend,116913.16
2024,3,Customer Service,OpEx,Software & SaaS,106272.56
2024,3,Customer Service,OpEx,Office Rent,73417.72
2024,3,Customer Service,OpEx,Travel & Entertainment,70439.27
2024,3,Customer Service,OpEx,Professional Services,85503.74
2024,3,Customer Service,OpEx,Utilities,57816.11
2024,3,Customer Service,OpEx,Depreciation,124238.51
2024,4,Sales,Revenue,Product Sales,177046.66
2024,4,Sales,Revenue,Service Revenue,91136.9
2024,4,Sales,Revenue,Shipping Revenue,127840.01
2024,4,Sales,COGS,Product Cost,19034.2
2024,4,Sales,COGS,Freight In,98871.76
2024,4,Sales,COGS,Packaging,99867.19
2024,4,Sales,OpEx,Salaries,35219.98
2024,4,Sales,OpEx,Marketing Spend,53683.59
2024,4,Sales,OpEx,Software & SaaS,76798.83
2024,4,Sales,OpEx,Office Rent,97111.51
2024,4,Sales,OpEx,Travel & Entertainment,51620.56
2024,4,Sales,OpEx,Professional Services,29233.92
2024,4,Sales,OpEx,Utilities,90592.53
2024,4,Sales,OpEx,Depreciation,87834.2
2024,4,Marketing,COGS,Product Cost,86603.09
2024,4,Marketing,COGS,Freight In,31491.53
2024,4,Marketing,COGS,Packaging,146835.71
2024,4,Marketing,OpEx,Salaries,46973.87
2024,4,Marketing,OpEx,Marketing Spend,54453.4
2024,4,Marketing,OpEx,Software & SaaS,67179.97
2024,4,Marketing,OpEx,Office Rent,43851.85
2024,4,Marketing,OpEx,Travel & Entertainment,66063.25
2024,4,Marketing,OpEx,Professional Services,56581.22
2024,4,Marketing,OpEx,Utilities,142707.74
2024,4,Marketing,OpEx,Depreciation,94308.07
2024,4,Operations,COGS,Product Cost,19194.77
2024,4,Operations,COGS,Freight In,117672.96
2024,4,Operations,COGS,Packaging,102448.28
2024,4,Operations,OpEx,Salaries,33783.77
2024,4,Operations,OpEx,Marketing Spend,133356.95
2024,4,Operations,OpEx,Software & SaaS,22130.09
2024,4,Operations,OpEx,Office Rent,134540.92
2024,4,Operations,OpEx,Travel & Entertainment,103280.85
2024,4,Operations,OpEx,Professional Services,30379.01
2024,4,Operations,OpEx,Utilities,96424.67
2024,4,Operations,OpEx,Depreciation,69544.12
2024,4,Finance,COGS,Product Cost,82322.47
2024,4,Finance,COGS,Freight In,39956.59
2024,4,Finance,COGS,Packaging,34446.56
2024,4,Finance,OpEx,Salaries,41659.09
2024,4,Finance,OpEx,Marketing Spend,78086.72
2024,4,Finance,OpEx,Software & SaaS,12035.66
2024,4,Finance,OpEx,Office Rent,129151.64
2024,4,Finance,OpEx,Travel & Entertainment,36555.71
2024,4,Finance,OpEx,Professional Services,18535.47
2024,4,Finance,OpEx,Utilities,16147.3
2024,4,Finance,OpEx,Depreciation,46258.52
2024,4,HR,COGS,Product Cost,137230.13
2024,4,HR,COGS,Freight In,59779.58
2024,4,HR,COGS,Packaging,24511.42
2024,4,HR,OpEx,Salaries,70474.99
2024,4,HR,OpEx,Marketing Spend,47259.86
2024,4,HR,OpEx,Software & SaaS,90451.09
2024,4,HR,OpEx,Office Rent,122196.69
2024,4,HR,OpEx,Travel & Entertainment,81080.41
2024,4,HR,OpEx,Professional Services,53122.55
2024,4,HR,OpEx,Utilities,15199.82
2024,4,HR,OpEx,Depreciation,95661.71
2024,4,IT,COGS,Product Cost,36839.23
2024,4,IT,COGS,Freight In,86221.23
2024,4,IT,COGS,Packaging,14427.22
2024,4,IT,OpEx,Salaries,84665.75
2024,4,IT,OpEx,Marketing Spend,103011.71
2024,4,IT,OpEx,Software & SaaS,100272.89
2024,4,IT,OpEx,Office Rent,52466.99
2024,4,IT,OpEx,Travel & Entertainment,89792.63
2024,4,IT,OpEx,Professional Services,100315.38
2024,4,IT,OpEx,Utilities,73007.57
2024,4,IT,OpEx,Depreciation,69276.45
2024,4,Customer Service,COGS,Product Cost,131819.33
2024,4,Customer Service,COGS,Freight In,101924.22
2024,4,Customer Service,COGS,Packaging,115034.86
2024,4,Customer Service,OpEx,Salaries,36851.51
2024,4,Customer Service,OpEx,Marketing Spend,64724.69
2024,4,Customer Service,OpEx,Software & SaaS,62904.49
2024,4,Customer Service,OpEx,Office Rent,71029.91
2024,4,Customer Service,OpEx,Travel & Entertainment,15234.08
2024,4,Customer Service,OpEx,Professional Services,78587.07
2024,4,Customer Service,OpEx,Utilities,72161.79
2024,4,Customer Service,OpEx,Depreciation,96302.18
2024,5,Sales,Revenue,Product Sales,71750.02
2024,5,Sales,Revenue,Service Revenue,37745.29
2024,5,Sales,Revenue,Shipping Revenue,76660.1
2024,5,Sales,COGS,Product Cost,24726.93
2024,5,Sales,COGS,Freight In,40585.0
2024,5,Sales,COGS,Packaging,105446.03
2024,5,Sales,OpEx,Salaries,124342.12
2024,5,Sales,OpEx,Marketing Spend,24749.41
2024,5,Sales,OpEx,Software & SaaS,12713.31
2024,5,Sales,OpEx,Office Rent,89918.75
2024,5,Sales,OpEx,Travel & Entertainment,128095.92
2024,5,Sales,OpEx,Professional Services,12063.13
2024,5,Sales,OpEx,Utilities,104728.68
2024,5,Sales,OpEx,Depreciation,94803.89
2024,5,Marketing,COGS,Product Cost,113537.91
2024,5,Marketing,COGS,Freight In,58588.39
2024,5,Marketing,COGS,Packaging,44367.01
2024,5,Marketing,OpEx,Salaries,68023.04
2024,5,Marketing,OpEx,Marketing Spend,49443.33
2024,5,Marketing,OpEx,Software & SaaS,59587.58
2024,5,Marketing,OpEx,Office Rent,29644.65
2024,5,Marketing,OpEx,Travel & Entertainment,23124.33
2024,5,Marketing,OpEx,Professional Services,88211.93
2024,5,Marketing,OpEx,Utilities,83554.25
2024,5,Marketing,OpEx,Depreciation,106246.37
2024,5,Operations,COGS,Product Cost,69425.96
2024,5,Operations,COGS,Freight In,131382.09
2024,5,Operations,COGS,Packaging,86763.24
2024,5,Operations,OpEx,Salaries,106453.0
2024,5,Operations,OpEx,Marketing Spend,56170.68
2024,5,Operations,OpEx,Software & SaaS,24426.62
2024,5,Operations,OpEx,Office Rent,86913.74
2024,5,Operations,OpEx,Travel & Entertainment,85614.66
2024,5,Operations,OpEx,Professional Services,52864.79
2024,5,Operations,OpEx,Utilities,93094.75
2024,5,Operations,OpEx,Depreciation,46481.47
2024,5,Finance,COGS,Product Cost,81202.4
2024,5,Finance,COGS,Freight In,72783.02
2024,5,Finance,COGS,Packaging,81310.64
2024,5,Finance,OpEx,Salaries,57460.54
2024,5,Finance,OpEx,Marketing Spend,35301.86
2024,5,Finance,OpEx,Software & SaaS,63689.94
2024,5,Finance,OpEx,Office Rent,78854.91
2024,5,Finance,OpEx,Travel & Entertainment,59629.05
2024,5,Finance,OpEx,Professional Services,78555.56
2024,5,Finance,OpEx,Utilities,87010.19
2024,5,Finance,OpEx,Depreciation,78286.94
2024,5,HR,COGS,Product Cost,33374.9
2024,5,HR,COGS,Freight In,84599.01
2024,5,HR,COGS,Packaging,68547.61
2024,5,HR,OpEx,Salaries,26333.81
2024,5,HR,OpEx,Marketing Spend,33136.2
2024,5,HR,OpEx,Software & SaaS,31568.52
2024,5,HR,OpEx,Office Rent,22028.23
2024,5,HR,OpEx,Travel & Entertainment,140298.54
2024,5,HR,OpEx,Professional Services,42444.44
2024,5,HR,OpEx,Utilities,92226.38
2024,5,HR,OpEx,Depreciation,26587.8
2024,5,IT,COGS,Product Cost,31506.01
2024,5,IT,COGS,Freight In,50162.0
2024,5,IT,COGS,Packaging,47184.58
2024,5,IT,OpEx,Salaries,38853.39
2024,5,IT,OpEx,Marketing Spend,36370.81
2024,5,IT,OpEx,Software & SaaS,50782.5
2024,5,IT,OpEx,Office Rent,39824.02
2024,5,IT,OpEx,Travel & Entertainment,55122.57
2024,5,IT,OpEx,Professional Services,73787.35
2024,5,IT,OpEx,Utilities,27667.9
2024,5,IT,OpEx,Depreciation,63268.51
2024,5,Customer Service,COGS,Product Cost,76570.7
2024,5,Customer Service,COGS,Freight In,73218.2
2024,5,Customer Service,COGS,Packaging,77937.6
2024,5,Customer Service,OpEx,Salaries,143372.84
2024,5,Customer Service,OpEx,Marketing Spend,109907.77
2024,5,Customer Service,OpEx,Software & SaaS,116628.29
2024,5,Customer Service,OpEx,Office Rent,38142.14
2024,5,Customer Service,OpEx,Travel & Entertainment,93521.08
2024,5,Customer Service,OpEx,Professional Services,100071.44
2024,5,Customer Service,OpEx,Utilities,53034.11
2024,5,Customer Service,OpEx,Depreciation,63493.91
2024,6,Sales,Revenue,Product Sales,37023.09
2024,6,Sales,Revenue,Service Revenue,51147.93
2024,6,Sales,Revenue,Shipping Revenue,29982.64
2024,6,Sales,COGS,Product Cost,63015.89
2024,6,Sales,COGS,Freight In,113577.04
2024,6,Sales,COGS,Packaging,28709.4
2024,6,Sales,OpEx,Salaries,105770.64
2024,6,Sales,OpEx,Marketing Spend,68962.43
2024,6,Sales,OpEx,Software & SaaS,25306.78
2024,6,Sales,OpEx,Office Rent,108772.66
2024,6,Sales,OpEx,Travel & Entertainment,59495.92
2024,6,Sales,OpEx,Professional Services,65255.37
2024,6,Sales,OpEx,Utilities,28228.13
2024,6,Sales,OpEx,Depreciation,60052.51
2024,6,Marketing,COGS,Product Cost,84889.43
2024,6,Marketing,COGS,Freight In,88358.98
2024,6,Marketing,COGS,Packaging,79688.99
2024,6,Marketing,OpEx,Salaries,99995.33
2024,6,Marketing,OpEx,Marketing Spend,120571.29
2024,6,Marketing,OpEx,Software & SaaS,63398.46
2024,6,Marketing,OpEx,Office Rent,104161.23
2024,6,Marketing,OpEx,Travel & Entertainment,118077.49
2024,6,Marketing,OpEx,Professional Services,123564.16
2024,6,Marketing,OpEx,Utilities,37713.0
2024,6,Marketing,OpEx,Depreciation,50690.75
2024,6,Operations,COGS,Product Cost,27747.67
2024,6,Operations,COGS,Freight In,106686.52
2024,6,Operations,COGS,Packaging,79152.83
2024,6,Operations,OpEx,Salaries,122936.42
2024,6,Operations,OpEx,Marketing Spend,61046.96
2024,6,Operations,OpEx,Software & SaaS,112209.85
2024,6,Operations,OpEx,Office Rent,49300.71
2024,6,Operations,OpEx,Travel & Entertainment,13584.86
2024,6,Operations,OpEx,Professional Services,50945.59
2024,6,Operations,OpEx,Utilities,103988.33
2024,6,Operations,OpEx,Depreciation,113512.98
2024,6,Finance,COGS,Product Cost,62664.28
2024,6,Finance,COGS,Freight In,88005.62
2024,6,Finance,COGS,Packaging,50228.94
2024,6,Finance,OpEx,Salaries,18532.83
2024,6,Finance,OpEx,Marketing Spend,39058.61
2024,6,Finance,OpEx,Software & SaaS,54544.27
2024,6,Finance,OpEx,Office Rent,78289.01
2024,6,Finance,OpEx,Travel & Entertainment,45451.34
2024,6,Finance,OpEx,Professional Services,89657.12
2024,6,Finance,OpEx,Utilities,111347.69
2024,6,Finance,OpEx,Depreciation,37852.46
2024,6,HR,COGS,Product Cost,14278.81
2024,6,HR,COGS,Freight In,14255.37
2024,6,HR,COGS,Packaging,86053.53
2024,6,HR,OpEx,Salaries,32791.2
2024,6,HR,OpEx,Marketing Spend,16955.51
2024,6,HR,OpEx,Software & SaaS,119582.4
2024,6,HR,OpEx,Office Rent,78694.45
2024,6,HR,OpEx,Travel & Entertainment,31388.72
2024,6,HR,OpEx,Professional Services,99850.27
2024,6,HR,OpEx,Utilities,13642.82
2024,6,HR,OpEx,Depreciation,51850.58
2024,6,IT,COGS,Product Cost,64598.48
2024,6,IT,COGS,Freight In,51227.25
2024,6,IT,COGS,Packaging,97191.56
2024,6,IT,OpEx,Salaries,107122.79
2024,6,IT,OpEx,Marketing Spend,82375.27
2024,6,IT,OpEx,Software & SaaS,44877.87
2024,6,IT,OpEx,Office Rent,53595.77
2024,6,IT,OpEx,Travel & Entertainment,59649.79
2024,6,IT,OpEx,Professional Services,32836.8
2024,6,IT,OpEx,Utilities,60478.12
2024,6,IT,OpEx,Depreciation,51890.74
2024,6,Customer Service,COGS,Product Cost,108116.21
2024,6,Customer Service,COGS,Freight In,25982.99
2024,6,Customer Service,COGS,Packaging,33374.5
2024,6,Customer Service,OpEx,Salaries,107744.38
2024,6,Customer Service,OpEx,Marketing Spend,22102.29
2024,6,Customer Service,OpEx,Software & SaaS,50112.71
2024,6,Customer Service,OpEx,Office Rent,21001.96
2024,6,Customer Service,OpEx,Travel & Entertainment,17937.82
2024,6,Customer Service,OpEx,Professional Services,30041.52
2024,6,Customer Service,OpEx,Utilities,112928.08
2024,6,Customer Service,OpEx,Depreciation,72379.04
2024,7,Sales,Revenue,Product Sales,87033.77
2024,7,Sales,Revenue,Service Revenue,88449.86
2024,7,Sales,Revenue,Shipping Revenue,130717.69
2024,7,Sales,COGS,Product Cost,125974.05
2024,7,Sales,COGS,Freight In,55646.72
2024,7,Sales,COGS,Packaging,113121.98
2024,7,Sales,OpEx,Salaries,108687.4
2024,7,Sales,OpEx,Marketing Spend,62615.43
2024,7,Sales,OpEx,Software & SaaS,50589.44
2024,7,Sales,OpEx,Office Rent,65911.92
2024,7,Sales,OpEx,Travel & Entertainment,62662.45
2024,7,Sales,OpEx,Professional Services,83588.14
2024,7,Sales,OpEx,Utilities,49147.99
2024,7,Sales,OpEx,Depreciation,18245.33
2024,7,Marketing,COGS,Product Cost,34527.38
2024,7,Marketing,COGS,Freight In,24283.84
2024,7,Marketing,COGS,Packaging,26892.08
2024,7,Marketing,OpEx,Salaries,113629.6
2024,7,Marketing,OpEx,Marketing Spend,117199.31
2024,7,Marketing,OpEx,Software & SaaS,38447.76
2024,7,Marketing,OpEx,Office Rent,9634.43
2024,7,Marketing,OpEx,Travel & Entertainment,36800.22
2024,7,Marketing,OpEx,Professional Services,103923.4
2024,7,Marketing,OpEx,Utilities,37494.53
2024,7,Marketing,OpEx,Depreciation,31791.03
2024,7,Operations,COGS,Product Cost,97760.82
2024,7,Operations,COGS,Freight In,17516.36
2024,7,Operations,COGS,Packaging,106626.78
2024,7,Operations,OpEx,Salaries,95224.47
2024,7,Operations,OpEx,Marketing Spend,52900.6
2024,7,Operations,OpEx,Software & SaaS,136859.8
2024,7,Operations,OpEx,Office Rent,55126.97
2024,7,Operations,OpEx,Travel & Entertainment,45458.0
2024,7,Operations,OpEx,Professional Services,16412.5
2024,7,Operations,OpEx,Utilities,132658.55
2024,7,Operations,OpEx,Depreciation,105133.89
2024,7,Finance,COGS,Product Cost,52051.48
2024,7,Finance,COGS,Freight In,97996.17
2024,7,Finance,COGS,Packaging,83136.47
2024,7,Finance,OpEx,Salaries,12316.49
2024,7,Finance,OpEx,Marketing Spend,119788.77
2024,7,Finance,OpEx,Software & SaaS,41242.17
2024,7,Finance,OpEx,Office Rent,53771.34
2024,7,Finance,OpEx,Travel & Entertainment,69730.09
2024,7,Finance,OpEx,Professional Services,134789.58
2024,7,Finance,OpEx,Utilities,39819.1
2024,7,Finance,OpEx,Depreciation,56323.76
2024,7,HR,COGS,Product Cost,66488.16
2024,7,HR,COGS,Freight In,49463.7
2024,7,HR,COGS,Packaging,48578.5
2024,7,HR,OpEx,Salaries,72062.27
2024,7,HR,OpEx,Marketing Spend,103214.18
2024,7,HR,OpEx,Software & SaaS,56489.89
2024,7,HR,OpEx,Office Rent,92357.87
2024,7,HR,OpEx,Travel & Entertainment,97491.57
2024,7,HR,OpEx,Professional Services,83304.47
2024,7,HR,OpEx,Utilities,41990.34
2024,7,HR,OpEx,Depreciation,27409.08
2024,7,IT,COGS,Product Cost,39584.54
2024,7,IT,COGS,Freight In,133436.65
2024,7,IT,COGS,Packaging,103097.21
2024,7,IT,OpEx,Salaries,24710.56
2024,7,IT,OpEx,Marketing Spend,116559.32
2024,7,IT,OpEx,Software & SaaS,80969.39
2024,7,IT,OpEx,Office Rent,96118.12
2024,7,IT,OpEx,Travel & Entertainment,69897.84
2024,7,IT,OpEx,Professional Services,45281.63
2024,7,IT,OpEx,Utilities,136224.68
2024,7,IT,OpEx,Depreciation,100241.3
2024,7,Customer Service,COGS,Product Cost,38675.65
2024,7,Customer Service,COGS,Freight In,28390.11
2024,7,Customer Service,COGS,Packaging,49319.81
2024,7,Customer Service,OpEx,Salaries,32953.69
2024,7,Customer Service,OpEx,Marketing Spend,9553.75
2024,7,Customer Service,OpEx,Software & SaaS,100147.6
2024,7,Customer Service,OpEx,Office Rent,18559.21
2024,7,Customer Service,OpEx,Travel & Entertainment,59248.36
2024,7,Customer Service,OpEx,Professional Services,93890.99
2024,7,Customer Service,OpEx,Utilities,34588.65
2024,7,Customer Service,OpEx,Depreciation,34522.47
2024,8,Sales,Revenue,Product Sales,15624.37
2024,8,Sales,Revenue,Service Revenue,32232.09
2024,8,Sales,Revenue,Shipping Revenue,37210.85
2024,8,Sales,COGS,Product Cost,84615.33
2024,8,Sales,COGS,Freight In,21403.53
2024,8,Sales,COGS,Packaging,28855.84
2024,8,Sales,OpEx,Salaries,20748.12
2024,8,Sales,OpEx,Marketing Spend,92144.42
2024,8,Sales,OpEx,Software & SaaS,87707.46
2024,8,Sales,OpEx,Office Rent,104218.86
2024,8,Sales,OpEx,Travel & Entertainment,28776.72
2024,8,Sales,OpEx,Professional Services,42477.35
2024,8,Sales,OpEx,Utilities,130719.41
2024,8,Sales,OpEx,Depreciation,119145.86
2024,8,Marketing,COGS,Product Cost,114262.72
2024,8,Marketing,COGS,Freight In,14893.98
2024,8,Marketing,COGS,Packaging,92937.43
2024,8,Marketing,OpEx,Salaries,88114.83
2024,8,Marketing,OpEx,Marketing Spend,16716.86
2024,8,Marketing,OpEx,Software & SaaS,62005.74
2024,8,Marketing,OpEx,Office Rent,111748.0
2024,8,Marketing,OpEx,Travel & Entertainment,65264.02
2024,8,Marketing,OpEx,Professional Services,64664.98
2024,8,Marketing,OpEx,Utilities,120711.14
2024,8,Marketing,OpEx,Depreciation,43278.73
2024,8,Operations,COGS,Product Cost,114297.75
2024,8,Operations,COGS,Freight In,46271.79
2024,8,Operations,COGS,Packaging,63658.49
2024,8,Operations,OpEx,Salaries,13017.27
2024,8,Operations,OpEx,Marketing Spend,71319.01
2024,8,Operations,OpEx,Software & SaaS,47870.47
2024,8,Operations,OpEx,Office Rent,81664.68
2024,8,Operations,OpEx,Travel & Entertainment,93611.53
2024,8,Operations,OpEx,Professional Services,41328.87
2024,8,Operations,OpEx,Utilities,95833.62
2024,8,Operations,OpEx,Depreciation,84204.99
2024,8,Finance,COGS,Product Cost,54275.77
2024,8,Finance,COGS,Freight In,92641.32
2024,8,Finance,COGS,Packaging,95447.75
2024,8,Finance,OpEx,Salaries,69145.23
2024,8,Finance,OpEx,Marketing Spend,69035.91
2024,8,Finance,OpEx,Software & SaaS,50957.91
2024,8,Finance,OpEx,Office Rent,57805.94
2024,8,Finance,OpEx,Travel & Entertainment,99629.78
2024,8,Finance,OpEx,Professional Services,51207.43
2024,8,Finance,OpEx,Utilities,85905.68
2024,8,Finance,OpEx,Depreciation,34359.32
2024,8,HR,COGS,Product Cost,39686.19
2024,8,HR,COGS,Freight In,131799.91
2024,8,HR,COGS,Packaging,47269.05
2024,8,HR,OpEx,Salaries,59719.53
2024,8,HR,OpEx,Marketing Spend,48287.96
2024,8,HR,OpEx,Software & SaaS,54915.97
2024,8,HR,OpEx,Office Rent,140405.43
2024,8,HR,OpEx,Travel & Entertainment,54934.61
2024,8,HR,OpEx,Professional Services,80301.28
2024,8,HR,OpEx,Utilities,102481.9
2024,8,HR,OpEx,Depreciation,140941.33
2024,8,IT,COGS,Product Cost,68143.14
2024,8,IT,COGS,Freight In,125302.48
2024,8,IT,COGS,Packaging,142049.56
2024,8,IT,OpEx,Salaries,102788.44
2024,8,IT,OpEx,Marketing Spend,106622.51
2024,8,IT,OpEx,Software & SaaS,105829.8
2024,8,IT,OpEx,Office Rent,66695.3
2024,8,IT,OpEx,Travel & Entertainment,86719.54
2024,8,IT,OpEx,Professional Services,21492.86
2024,8,IT,OpEx,Utilities,47346.64
2024,8,IT,OpEx,Depreciation,105824.04
2024,8,Customer Service,COGS,Product Cost,97820.65
2024,8,Customer Service,COGS,Freight In,73036.41
2024,8,Customer Service,COGS,Packaging,24760.19
2024,8,Customer Service,OpEx,Salaries,31308.56
2024,8,Customer Service,OpEx,Marketing Spend,86475.46
2024,8,Customer Service,OpEx,Software & SaaS,93588.22
2024,8,Customer Service,OpEx,Office Rent,39978.08
2024,8,Customer Service,OpEx,Travel & Entertainment,87961.75
2024,8,Customer Service,OpEx,Professional Services,85398.62
2024,8,Customer Service,OpEx,Utilities,83068.15
2024,8,Customer Service,OpEx,Depreciation,73232.15
2024,9,Sales,Revenue,Product Sales,121120.18
2024,9,Sales,Revenue,Service Revenue,58634.55
2024,9,Sales,Revenue,Shipping Revenue,110005.09
2024,9,Sales,COGS,Product Cost,9254.15
2024,9,Sales,COGS,Freight In,71115.87
2024,9,Sales,COGS,Packaging,41142.28
2024,9,Sales,OpEx,Salaries,42954.32
2024,9,Sales,OpEx,Marketing Spend,88783.48
2024,9,Sales,OpEx,Software & SaaS,78834.2
2024,9,Sales,OpEx,Office Rent,11051.94
2024,9,Sales,OpEx,Travel & Entertainment,19092.92
2024,9,Sales,OpEx,Professional Services,25816.34
2024,9,Sales,OpEx,Utilities,74817.59
2024,9,Sales,OpEx,Depreciation,35963.88
2024,9,Marketing,COGS,Product Cost,28810.96
2024,9,Marketing,COGS,Freight In,14178.3
2024,9,Marketing,COGS,Packaging,40571.57
2024,9,Marketing,OpEx,Salaries,65394.74
2024,9,Marketing,OpEx,Marketing Spend,57046.07
2024,9,Marketing,OpEx,Software & SaaS,68956.03
2024,9,Marketing,OpEx,Office Rent,9004.97
2024,9,Marketing,OpEx,Travel & Entertainment,92425.09
2024,9,Marketing,OpEx,Professional Services,113416.18
2024,9,Marketing,OpEx,Utilities,49032.61
2024,9,Marketing,OpEx,Depreciation,103486.88
2024,9,Operations,COGS,Product Cost,114129.97
2024,9,Operations,COGS,Freight In,107458.77
2024,9,Operations,COGS,Packaging,34400.31
2024,9,Operations,OpEx,Salaries,127012.81
2024,9,Operations,OpEx,Marketing Spend,60875.16
2024,9,Operations,OpEx,Software & SaaS,16706.23
2024,9,Operations,OpEx,Office Rent,63947.03
2024,9,Operations,OpEx,Travel & Entertainment,22891.37
2024,9,Operations,OpEx,Professional Services,94999.27
2024,9,Operations,OpEx,Utilities,86194.16
2024,9,Operations,OpEx,Depreciation,21298.24
2024,9,Finance,COGS,Product Cost,140594.14
2024,9,Finance,COGS,Freight In,84714.12
2024,9,Finance,COGS,Packaging,86063.4
2024,9,Finance,OpEx,Salaries,93672.67
2024,9,Finance,OpEx,Marketing Spend,109468.48
2024,9,Finance,OpEx,Software & SaaS,83444.19
2024,9,Finance,OpEx,Office Rent,96319.5
2024,9,Finance,OpEx,Travel & Entertainment,26462.14
2024,9,Finance,OpEx,Professional Services,24697.89
2024,9,Finance,OpEx,Utilities,11030.44
2024,9,Finance,OpEx,Depreciation,85125.83
2024,9,HR,COGS,Product Cost,32947.35
2024,9,HR,COGS,Freight In,60461.44
2024,9,HR,COGS,Packaging,87109.5
2024,9,HR,OpEx,Salaries,85868.47
2024,9,HR,OpEx,Marketing Spend,54425.61
2024,9,HR,OpEx,Software & SaaS,12864.62
2024,9,HR,OpEx,Office Rent,28901.96
2024,9,HR,OpEx,Travel & Entertainment,58694.12
2024,9,HR,OpEx,Professional Services,43512.02
2024,9,HR,OpEx,Utilities,98279.33
2024,9,HR,OpEx,Depreciation,110371.82
